Date,Close,High,Low,Open,Volume,coin
,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,
2023-01-01,0.9996920228004456,0.9997609853744507,0.9995669722557068,0.9996799826622009,11344984018,tether
2023-01-02,0.999770998954773,0.9998440146446228,0.9996209740638733,0.9996880292892456,16348780894,tether
2023-01-03,0.9997590184211731,0.9998959898948669,0.9997220039367676,0.9997829794883728,18233713873,tether
2023-01-04,0.999763011932373,0.9998689889907837,0.9997209906578064,0.9997509717941284,24715975399,tether
2023-01-05,0.9996970295906067,0.999904990196228,0.9996939897537231,0.999754011631012,19334292777,tether
2023-01-06,0.9997379779815674,0.9998459815979004,0.9996259808540344,0.9997100234031677,20350836697,tether
2023-01-07,0.9998959898948669,0.9999070167541504,0.9996970295906067,0.9997320175170898,11626878301,tether
2023-01-08,0.9999570250511169,1.0000189542770386,0.9998440146446228,0.9998949766159058,14853747515,tether
2023-01-09,0.9999989867210388,1.00006902217865,0.9998999834060669,0.9999449849128723,31331363115,tether
2023-01-10,1.000100016593933,1.0001399517059326,0.9999210238456726,0.9999970197677612,23843949758,tether
2023-01-11,1.0000189542770386,1.000161051750183,0.9999669790267944,1.0000940561294556,25576360686,tether
2023-01-12,1.0000920295715332,1.0001499652862549,0.9999650120735168,1.00006103515625,41556485542,tether
2023-01-13,1.0002139806747437,1.0002189874649048,1.0000430345535278,1.000120997428894,35704375577,tether
2023-01-14,1.0001569986343384,1.0004030466079712,1.0001189708709717,1.0002069473266602,53708266585,tether
2023-01-15,1.0003739595413208,1.0005029439926147,1.0001139640808105,1.0001440048217773,30028224816,tether
2023-01-16,1.0001260042190552,1.0004520416259766,1.0000900030136108,1.0003479719161987,35957366329,tether
2023-01-17,1.0001029968261719,1.0002830028533936,1.00006103515625,1.0001300573349,32250868598,tether
2023-01-18,0.9999899864196777,1.000296950340271,0.9999719858169556,1.0001059770584106,40496222408,tether
2023-01-19,1.0000230073928833,1.000095009803772,0.9999470114707947,0.9999899864196777,25966707878,tether
2023-01-20,1.0001790523529053,1.0002429485321045,0.9999740123748779,1.0000059604644775,33794858528,tether
2023-01-21,1.0002169609069824,1.0004090070724487,1.0001280307769775,1.0001829862594604,40470629184,tether
2023-01-22,1.0002340078353882,1.0002670288085938,1.0001300573349,1.000223994255066,32852491605,tether
2023-01-23,1.0002039670944214,1.0002460479736328,1.0000909566879272,1.0002199411392212,35271449760,tether
2023-01-24,1.0001300573349,1.0003279447555542,1.000082015991211,1.0002009868621826,34777970359,tether
2023-01-25,1.0001749992370605,1.0002989768981934,1.0000929832458496,1.000128984451294,39242817276,tether
2023-01-26,1.000082015991211,1.0002690553665161,1.000059962272644,1.0001929998397827,34910787321,tether
2023-01-27,1.000182032585144,1.0002789497375488,1.000054955482483,1.0000879764556885,34658058512,tether
2023-01-28,1.0001939535140991,1.000296950340271,1.0001319646835327,1.000175952911377,23967491540,tether
2023-01-29,1.0000989437103271,1.000309944152832,1.0000920295715332,1.000201940536499,33570913369,tether
2023-01-30,1.0000929832458496,1.0001569986343384,1.0000369548797607,1.0000890493392944,37178895589,tether
2023-01-31,1.0001169443130493,1.000169038772583,0.9999939799308777,1.000080943107605,31416134222,tether
2023-02-01,1.0000979900360107,1.0002379417419434,1.000048041343689,1.0001380443572998,36688644471,tether
2023-02-02,1.0001399517059326,1.0003279447555542,1.0000829696655273,1.0000879764556885,43575657052,tether
2023-02-03,1.0001310110092163,1.00027596950531,1.0000779628753662,1.000141978263855,36792033814,tether
2023-02-04,1.000100016593933,1.0001620054244995,1.0000540018081665,1.0001219511032104,24493083193,tether
2023-02-05,1.0001980066299438,1.0002679824829102,1.0000890493392944,1.0000929832458496,30313569702,tether
2023-02-06,1.0001020431518555,1.0002739429473877,1.0000669956207275,1.0002089738845825,32088027094,tether
2023-02-07,1.0000770092010498,1.0002739429473877,1.0000300407409668,1.0000959634780884,39183502892,tether
2023-02-08,1.0001310110092163,1.0002429485321045,1.000038981437683,1.0000879764556885,39133872723,tether
2023-02-09,1.0001590251922607,1.0002670288085938,1.0000319480895996,1.000128984451294,47895876169,tether
2023-02-10,1.0001529455184937,1.0003650188446045,1.000115990638733,1.0001569986343384,37581182134,tether
2023-02-11,1.000162959098816,1.0002570152282715,1.0000900030136108,1.0002110004425049,22803314101,tether
2023-02-12,1.0002100467681885,1.0002859830856323,1.000108003616333,1.0001469850540161,24662650244,tether
2023-02-13,1.000933051109314,1.0024960041046143,1.0001670122146606,1.0002130270004272,41054083637,tether
2023-02-14,1.0004040002822876,1.0011340379714966,1.0003550052642822,1.0009230375289917,40374822815,tether
2023-02-15,1.0002180337905884,1.0005470514297485,1.000177025794983,1.000404953956604,44524116301,tether
2023-02-16,1.000162959098816,1.0003160238265991,1.0000940561294556,1.0002249479293823,57045633961,tether
2023-02-17,1.0002210140228271,1.0002440214157104,1.0001009702682495,1.000162959098816,53478834233,tether
2023-02-18,1.000182032585144,1.0003310441970825,1.0001449584960938,1.0002150535583496,30777314971,tether
2023-02-19,1.000236988067627,1.0002909898757935,1.000154972076416,1.000180959701538,39281755451,tether
2023-02-20,1.0001870393753052,1.0002830028533936,1.0001169443130493,1.0002479553222656,44403471554,tether
2023-02-21,1.0001319646835327,1.0002230405807495,1.0000779628753662,1.000180959701538,45397558230,tether
2023-02-22,1.0000989437103271,1.0003679990768433,1.000067949295044,1.0001460313796997,43805622619,tether
2023-02-23,1.0001239776611328,1.000216007232666,1.0000590085983276,1.0000959634780884,40733371959,tether
2023-02-24,1.0000699758529663,1.0002269744873047,1.0000250339508057,1.0001169443130493,39747788121,tether
2023-02-25,1.0001319646835327,1.0001749992370605,1.0000499486923218,1.0000720024108887,25281973906,tether
2023-02-26,1.000087022781372,1.000175952911377,1.0000519752502441,1.0001319646835327,23103836401,tether
