Date,Close,High,Low,Open,Volume,coin
,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,
2023-01-01,0.24977099895477295,0.24977099895477295,0.2442449927330017,0.24641400575637817,113369989,cardano
2023-01-02,0.2538279891014099,0.25576698780059814,0.2473679929971695,0.24977800250053406,159328803,cardano
2023-01-03,0.2527959942817688,0.2550620138645172,0.25054800510406494,0.25380000472068787,153555529,cardano
2023-01-04,0.2676770091056824,0.2695640027523041,0.2522439956665039,0.2527959942817688,289945179,cardano
2023-01-05,0.26910200715065,0.27025100588798523,0.2640640139579773,0.2676889896392822,175511469,cardano
2023-01-06,0.27865201234817505,0.27935901284217834,0.2681350111961365,0.2690899968147278,326480796,cardano
2023-01-07,0.2771050035953522,0.28001800179481506,0.27276599407196045,0.2786639928817749,166488086,cardano
2023-01-08,0.29521799087524414,0.29521799087524414,0.2749840021133423,0.27702799439430237,391160515,cardano
2023-01-09,0.31710198521614075,0.34088099002838135,0.295414000749588,0.295414000749588,957174794,cardano
2023-01-10,0.3224959969520569,0.32451799511909485,0.30914801359176636,0.31707799434661865,415469645,cardano
2023-01-11,0.32274898886680603,0.32287201285362244,0.30870500206947327,0.3225019872188568,323983138,cardano
2023-01-12,0.3297579884529114,0.3337650001049042,0.31824299693107605,0.3274869918823242,497343610,cardano
2023-01-13,0.34577101469039917,0.34931498765945435,0.3247630000114441,0.3297550082206726,365604016,cardano
2023-01-14,0.35255199670791626,0.3690379858016968,0.34305500984191895,0.3457390069961548,747126617,cardano
2023-01-15,0.3503679931163788,0.353192001581192,0.3399760127067566,0.352620005607605,358086150,cardano
2023-01-16,0.3500399887561798,0.36274799704551697,0.3406609892845154,0.35041800141334534,398812791,cardano
2023-01-17,0.3457610011100769,0.35601499676704407,0.3457440137863159,0.3500869870185852,296246243,cardano
2023-01-18,0.3268350064754486,0.3546079993247986,0.3268339931964874,0.34577101469039917,461982437,cardano
2023-01-19,0.3390989899635315,0.3425450026988983,0.32674500346183777,0.32684099674224854,252071129,cardano
2023-01-20,0.3645859956741333,0.3647570013999939,0.3347040116786957,0.33904701471328735,365358670,cardano
2023-01-21,0.3690260052680969,0.3794249892234802,0.35916098952293396,0.36458900570869446,609231750,cardano
2023-01-22,0.37659400701522827,0.3855290114879608,0.364003986120224,0.36903300881385803,604497889,cardano
2023-01-23,0.3755039870738983,0.38236498832702637,0.37102198600769043,0.3765909969806671,526544110,cardano
2023-01-24,0.3592970073223114,0.3825030028820038,0.3582949936389923,0.3753899931907654,382547334,cardano
2023-01-25,0.3734099864959717,0.3785629868507385,0.3484080135822296,0.3593449890613556,396421939,cardano
2023-01-26,0.38005900382995605,0.38659799098968506,0.37223199009895325,0.37328699231147766,481117555,cardano
2023-01-27,0.3889789879322052,0.3892900049686432,0.37053999304771423,0.3800559937953949,360985598,cardano
2023-01-28,0.38235101103782654,0.3972249925136566,0.37972700595855713,0.3889929950237274,354272484,cardano
2023-01-29,0.39631301164627075,0.39867499470710754,0.3782309889793396,0.3823460042476654,328417772,cardano
2023-01-30,0.37251099944114685,0.3976069986820221,0.36858901381492615,0.39667201042175293,398952288,cardano
2023-01-31,0.3909260034561157,0.3965669870376587,0.3694239854812622,0.37254598736763,466045236,cardano
2023-02-01,0.3972429931163788,0.40105700492858887,0.3727230131626129,0.39086300134658813,488339901,cardano
2023-02-02,0.39756301045417786,0.4129289984703064,0.3956640064716339,0.3971889913082123,551818110,cardano
2023-02-03,0.40433600544929504,0.4064370095729828,0.39678001403808594,0.397504985332489,379100047,cardano
2023-02-04,0.399726003408432,0.4052329957485199,0.39833399653434753,0.40423300862312317,264897945,cardano
2023-02-05,0.3924719989299774,0.40168601274490356,0.38433700799942017,0.39972901344299316,340587829,cardano
2023-02-06,0.38242098689079285,0.40241900086402893,0.3816019892692566,0.39247700572013855,343275735,cardano
2023-02-07,0.39921000599861145,0.39926600456237793,0.38238298892974854,0.3824630081653595,371684529,cardano
2023-02-08,0.3940330147743225,0.4022339880466461,0.38711801171302795,0.3992129862308502,356894107,cardano
2023-02-09,0.36253100633621216,0.39523500204086304,0.35893601179122925,0.3940730094909668,486448326,cardano
2023-02-10,0.3586350083351135,0.3654339909553528,0.355787992477417,0.3624640107154846,357711042,cardano
2023-02-11,0.36920198798179626,0.3698669970035553,0.35778000950813293,0.35865598917007446,224047056,cardano
2023-02-12,0.36429598927497864,0.37365299463272095,0.36106300354003906,0.36916598677635193,241295741,cardano
2023-02-13,0.35962700843811035,0.36552900075912476,0.3468959927558899,0.3642919957637787,368832511,cardano
2023-02-14,0.3864409923553467,0.3921389877796173,0.3553909957408905,0.35957100987434387,476431370,cardano
2023-02-15,0.4181149899959564,0.4181149899959564,0.38257598876953125,0.386476993560791,478319555,cardano
2023-02-16,0.38790199160575867,0.4191820025444031,0.38768699765205383,0.4180609881877899,552970408,cardano
2023-02-17,0.4039430022239685,0.4093399941921234,0.3870519995689392,0.38786301016807556,403546665,cardano
2023-02-18,0.40633100271224976,0.41594699025154114,0.39847299456596375,0.4039280116558075,314618907,cardano
2023-02-19,0.4001069962978363,0.41162800788879395,0.399073988199234,0.4063059985637665,346665034,cardano
2023-02-20,0.40400299429893494,0.40922999382019043,0.39203599095344543,0.40015101432800293,375569552,cardano
2023-02-21,0.3924170136451721,0.40548500418663025,0.3877910077571869,0.4040429890155792,387686829,cardano
2023-02-22,0.38892099261283875,0.3927150070667267,0.3788279891014099,0.39243701100349426,383736395,cardano
2023-02-23,0.3830229938030243,0.3946340084075928,0.38079598546028137,0.3889259994029999,291434286,cardano
2023-02-24,0.3658190071582794,0.38489800691604614,0.35980701446533203,0.3829750120639801,396691064,cardano
2023-02-25,0.3623639941215515,0.3673349916934967,0.35387998819351196,0.3658440113067627,281884667,cardano
2023-02-26,0.3689729869365692,0.36980798840522766,0.35847800970077515,0.36239099502563477,207684310,cardano
2023-02-27,0.36489900946617126,0.36989301443099976,0.35880500078201294,0.36893999576568604,232732125,cardano
2023-02-28,0.3524540066719055,0.3676069974899292,0.3496910035610199,0.364886999130249,240196843,cardano
2023-03-01,0.36035600304603577,0.3636679947376251,0.3505060076713562,0.3525260090827942,229659633,cardano
2023-03-02,0.3502059876918793,0.36108699440956116,0.34598198533058167,0.36037200689315796,245002411,cardano
2023-03-03,0.34273698925971985,0.3506760001182556,0.3276219964027405,0.3502559959888458,396068284,cardano
2023-03-04,0.33649900555610657,0.34433799982070923,0.33173099160194397,0.34275299310684204,173055989,cardano
2023-03-05,0.3371019959449768,0.3425059914588928,0.33532100915908813,0.3364900052547455,171839723,cardano
2023-03-06,0.3308210074901581,0.3384090065956116,0.3304100036621094,0.33709898591041565,225815313,cardano
2023-03-07,0.33048298954963684,0.3345009982585907,0.3230539858341217,0.3308599889278412,272117336,cardano
2023-03-08,0.3175770044326782,0.33240899443626404,0.31565698981285095,0.3304699957370758,293562114,cardano
2023-03-09,0.30967798829078674,0.3214240074157715,0.3031519949436188,0.3176090121269226,444234076,cardano
2023-03-10,0.3153420090675354,0.3177340030670166,0.2984839975833893,0.30974799394607544,469881853,cardano
2023-03-11,0.307327002286911,0.32279399037361145,0.3045479953289032,0.3153339922428131,444484034,cardano
2023-03-12,0.33153900504112244,0.33153900504112244,0.3044080138206482,0.3073189854621887,375802348,cardano
