Date,Close,High,Low,Open,Volume,coin
,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,
2023-05-26,14.345760345458984,14.388660430908203,13.987369537353516,14.095792770385742,122877712,avalanche-2
2023-05-27,14.549345970153809,14.583966255187988,14.289724349975586,14.345297813415527,100317944,avalanche-2
2023-05-28,14.935823440551758,15.034667015075684,14.387837409973145,14.550682067871094,154009924,avalanche-2
2023-05-29,14.484777450561523,14.964109420776367,14.38296127319336,14.938732147216797,134187210,avalanche-2
2023-05-30,14.4511137008667,14.723575592041016,14.41038990020752,14.485981941223145,136632953,avalanche-2
2023-05-31,14.119641304016113,14.460808753967285,14.025012969970703,14.450821876525879,128954994,avalanche-2
2023-06-01,14.10698413848877,14.284890174865723,13.893011093139648,14.119417190551758,116708033,avalanche-2
2023-06-02,14.490138053894043,14.55781364440918,14.023426055908203,14.105902671813965,128575136,avalanche-2
2023-06-03,14.574328422546387,14.597238540649414,14.422202110290527,14.49035358428955,91435614,avalanche-2
2023-06-04,14.782492637634277,14.915099143981934,14.530661582946777,14.5748929977417,112060061,avalanche-2
2023-06-05,13.897244453430176,14.873546600341797,13.60968017578125,14.783157348632812,236605569,avalanche-2
2023-06-06,14.631876945495605,14.660537719726562,13.851909637451172,13.894960403442383,170072629,avalanche-2
2023-06-07,14.032129287719727,14.682544708251953,13.996687889099121,14.63158130645752,159208577,avalanche-2
2023-06-08,13.931173324584961,14.095104217529297,13.812854766845703,14.031624794006348,110532058,avalanche-2
2023-06-09,13.767868041992188,14.225353240966797,13.7378568649292,13.931811332702637,130556047,avalanche-2
2023-06-10,11.680257797241211,13.767866134643555,10.423677444458008,13.767866134643555,430714377,avalanche-2
2023-06-11,11.575257301330566,11.795604705810547,11.500344276428223,11.680100440979004,121882450,avalanche-2
2023-06-12,11.520296096801758,11.583162307739258,11.300929069519043,11.575085639953613,125715031,avalanche-2
2023-06-13,11.787354469299316,12.041451454162598,11.455876350402832,11.520524024963379,139037459,avalanche-2
2023-06-14,11.366084098815918,11.948820114135742,11.260865211486816,11.787341117858887,135945535,avalanche-2
2023-06-15,11.40145206451416,11.546728134155273,11.032645225524902,11.367071151733398,140941560,avalanche-2
2023-06-16,11.541641235351562,11.693414688110352,11.275351524353027,11.400168418884277,93292947,avalanche-2
2023-06-17,11.625213623046875,11.821560859680176,11.486980438232422,11.54151439666748,89125242,avalanche-2
2023-06-18,11.342635154724121,11.628235816955566,11.337965965270996,11.624931335449219,95386928,avalanche-2
2023-06-19,11.454609870910645,11.487324714660645,11.211133003234863,11.343002319335938,89600908,avalanche-2
2023-06-20,12.106450080871582,12.108436584472656,11.205348014831543,11.45524787902832,123591888,avalanche-2
2023-06-21,12.917662620544434,13.011942863464355,12.076196670532227,12.10678482055664,199602351,avalanche-2
2023-06-22,12.667882919311523,13.213497161865234,12.645727157592773,12.915260314941406,171555239,avalanche-2
2023-06-23,13.281949996948242,13.482173919677734,12.663741111755371,12.668237686157227,171643520,avalanche-2
2023-06-24,13.024869918823242,13.38566780090332,12.803576469421387,13.282217979431152,122944055,avalanche-2
2023-06-25,13.442519187927246,13.674091339111328,12.996980667114258,13.023022651672363,150750404,avalanche-2
2023-06-26,13.152833938598633,13.639678955078125,13.032088279724121,13.442231178283691,163891431,avalanche-2
2023-06-27,13.205107688903809,13.461466789245605,13.126251220703125,13.153239250183105,114157872,avalanche-2
2023-06-28,12.355886459350586,13.205353736877441,12.174284934997559,13.205353736877441,170640369,avalanche-2
2023-06-29,12.677756309509277,12.924838066101074,12.292954444885254,12.35520076751709,133351344,avalanche-2
2023-06-30,13.013050079345703,13.309677124023438,12.377684593200684,12.677090644836426,252369786,avalanche-2
2023-07-01,12.994583129882812,13.135228157043457,12.90446662902832,13.013632774353027,116343644,avalanche-2
2023-07-02,13.119144439697266,13.195372581481934,12.751692771911621,12.996426582336426,139911155,avalanche-2
2023-07-03,13.223526000976562,13.431045532226562,13.096904754638672,13.12028980255127,168312885,avalanche-2
2023-07-04,13.042004585266113,13.386824607849121,13.041964530944824,13.224189758300781,141670542,avalanche-2
2023-07-05,12.670045852661133,13.142560958862305,12.557414054870605,13.043407440185547,134100625,avalanche-2
2023-07-06,12.410744667053223,13.092917442321777,12.302614212036133,12.67006778717041,153672696,avalanche-2
2023-07-07,12.739989280700684,12.741192817687988,12.331330299377441,12.411574363708496,109676681,avalanche-2
2023-07-08,13.66015911102295,13.849803924560547,12.737736701965332,12.73962688446045,285973788,avalanche-2
2023-07-09,13.607531547546387,14.186827659606934,13.596845626831055,13.659773826599121,216696215,avalanche-2
2023-07-10,13.38939094543457,13.813161849975586,13.243370056152344,13.607630729675293,173771957,avalanche-2
2023-07-11,13.260403633117676,13.67273998260498,13.186403274536133,13.390639305114746,142550257,avalanche-2
2023-07-12,13.025257110595703,13.331764221191406,12.914302825927734,13.260605812072754,120763425,avalanche-2
2023-07-13,14.092904090881348,14.140225410461426,12.929210662841797,13.024459838867188,262360528,avalanche-2
2023-07-14,14.644426345825195,15.872698783874512,14.091705322265625,14.091705322265625,598790026,avalanche-2
2023-07-15,14.834538459777832,15.28770637512207,14.466678619384766,14.644079208374023,195367689,avalanche-2
2023-07-16,14.28956413269043,14.916604042053223,14.240912437438965,14.834957122802734,136030082,avalanche-2
2023-07-17,14.422088623046875,14.61111068725586,13.970844268798828,14.290464401245117,149018011,avalanche-2
2023-07-18,13.79177474975586,14.572484016418457,13.708069801330566,14.417937278747559,128799916,avalanche-2
2023-07-19,14.006319046020508,14.239021301269531,13.780890464782715,13.793724060058594,124260704,avalanche-2
2023-07-20,13.856021881103516,14.207503318786621,13.737068176269531,14.005711555480957,147745163,avalanche-2
2023-07-21,13.983912467956543,14.05537223815918,13.769074440002441,13.856130599975586,103167756,avalanche-2
2023-07-22,13.504372596740723,14.044143676757812,13.412701606750488,13.984041213989258,100499241,avalanche-2
2023-07-23,13.560688972473145,13.737200736999512,13.44616985321045,13.506564140319824,94629430,avalanche-2
2023-07-24,13.103471755981445,13.58194637298584,12.924637794494629,13.558354377746582,136591562,avalanche-2
2023-07-25,13.345781326293945,13.435507774353027,13.06025218963623,13.10339069366455,136662247,avalanche-2
2023-07-26,13.264717102050781,13.446917533874512,13.133441925048828,13.346122741699219,124083174,avalanche-2
2023-07-27,13.14130973815918,13.418496131896973,13.065608024597168,13.265377044677734,92652961,avalanche-2
2023-07-28,13.238449096679688,13.273382186889648,13.039627075195312,13.141653060913086,79610077,avalanche-2
2023-07-29,13.246442794799805,13.288398742675781,13.177108764648438,13.237865447998047,55023688,avalanche-2
2023-07-30,13.128493309020996,13.40017318725586,13.012140274047852,13.246405601501465,93192348,avalanche-2
2023-07-31,12.825377464294434,13.25479507446289,12.766095161437988,13.128398895263672,108926782,avalanche-2
2023-08-01,12.875663757324219,12.879433631896973,12.544994354248047,12.823457717895508,122231869,avalanche-2
2023-08-02,12.53736400604248,12.938732147216797,12.481115341186523,12.874157905578613,114062163,avalanche-2
2023-08-03,12.446003913879395,12.62191104888916,12.399161338806152,12.538097381591797,115953076,avalanche-2
2023-08-04,12.397878646850586,12.585539817810059,12.322561264038086,12.445049285888672,98780738,avalanche-2
2023-08-05,12.437810897827148,12.438088417053223,12.288168907165527,12.397886276245117,81054019,avalanche-2
2023-08-06,12.572416305541992,12.641515731811523,12.4231595993042,12.437267303466797,92679576,avalanche-2
2023-08-07,12.4482421875,12.725878715515137,12.285000801086426,12.57237434387207,113926596,avalanche-2
2023-08-08,12.691263198852539,12.754738807678223,12.39429759979248,12.447861671447754,122703546,avalanche-2
2023-08-09,12.621299743652344,12.785125732421875,12.523412704467773,12.691492080688477,103737727,avalanche-2
2023-08-10,12.480973243713379,12.6392183303833,12.476778984069824,12.621468544006348,98396829,avalanche-2
2023-08-11,12.441793441772461,12.524345397949219,12.38351821899414,12.481833457946777,82201066,avalanche-2
2023-08-12,12.389760971069336,12.479707717895508,12.36347484588623,12.441965103149414,69515970,avalanche-2
2023-08-13,12.274397850036621,12.414149284362793,12.244152069091797,12.388569831848145,84586349,avalanche-2
2023-08-14,12.353681564331055,12.4297456741333,12.202265739440918,12.274033546447754,93500406,avalanche-2
2023-08-15,11.806095123291016,12.357786178588867,11.659506797790527,12.354454040527344,109201443,avalanche-2
2023-08-16,11.368606567382812,11.843334197998047,11.177412986755371,11.806071281433105,113468174,avalanche-2
2023-08-17,10.590560913085938,11.490704536437988,10.137734413146973,11.369898796081543,148177479,avalanche-2
2023-08-18,10.799485206604004,10.984182357788086,10.575095176696777,10.592208862304688,119700967,avalanche-2
2023-08-19,10.80682373046875,10.874900817871094,10.581208229064941,10.799180030822754,90720064,avalanche-2
2023-08-20,10.873089790344238,10.915823936462402,10.757769584655762,10.807327270507812,73344406,avalanche-2
2023-08-21,10.361355781555176,10.872468948364258,10.292451858520508,10.872468948364258,109507461,avalanche-2
2023-08-22,10.130790710449219,10.370950698852539,9.839279174804688,10.360843658447266,127247028,avalanche-2
2023-08-23,10.336661338806152,10.453981399536133,10.06972599029541,10.131617546081543,94660707,avalanche-2
2023-08-24,10.113130569458008,10.349539756774902,10.01364517211914,10.336615562438965,92595658,avalanche-2
2023-08-25,10.053031921386719,10.1181640625,9.914754867553711,10.11365795135498,120285068,avalanche-2
2023-08-26,10.09171199798584,10.117067337036133,10.014416694641113,10.052557945251465,82673806,avalanche-2
2023-08-27,10.19877815246582,10.265218734741211,10.074180603027344,10.091567039489746,100337789,avalanche-2
2023-08-28,10.367795944213867,10.419875144958496,9.977068901062012,10.198723793029785,115644221,avalanche-2
2023-08-29,10.81059741973877,11.162195205688477,10.343709945678711,10.367865562438965,184923910,avalanche-2
2023-08-30,10.411699295043945,10.817639350891113,10.354393005371094,10.811216354370117,120489599,avalanche-2
2023-08-31,9.987269401550293,10.521271705627441,9.952914237976074,10.412128448486328,141798755,avalanche-2
2023-09-01,9.92474365234375,10.054007530212402,9.78664493560791,9.987107276916504,113586569,avalanche-2
2023-09-02,9.91187858581543,9.955727577209473,9.78929615020752,9.925154685974121,92831091,avalanche-2
2023-09-03,9.884934425354004,9.987163543701172,9.846725463867188,9.912370681762695,84322184,avalanche-2
2023-09-04,9.801345825195312,10.028326034545898,9.722491264343262,9.884342193603516,92249995,avalanche-2
2023-09-05,9.91453742980957,9.945379257202148,9.682023048400879,9.801594734191895,88563053,avalanche-2
2023-09-06,9.938821792602539,10.030047416687012,9.814656257629395,9.914605140686035,89681184,avalanche-2
2023-09-07,10.070907592773438,10.122215270996094,9.857808113098145,9.939714431762695,85608647,avalanche-2
2023-09-08,9.921845436096191,10.128877639770508,9.879311561584473,10.072172164916992,80027273,avalanche-2
2023-09-09,9.84569263458252,9.921124458312988,9.844941139221191,9.921124458312988,52604053,avalanche-2
2023-09-10,9.474143028259277,9.850462913513184,9.38098430633545,9.845917701721191,106234454,avalanche-2
2023-09-11,9.230627059936523,9.500617027282715,9.112984657287598,9.474239349365234,108922513,avalanche-2
2023-09-12,9.216546058654785,9.54032039642334,9.215669631958008,9.2301025390625,123809301,avalanche-2
2023-09-13,9.299893379211426,9.400882720947266,9.12117862701416,9.216913223266602,106423750,avalanche-2
2023-09-14,9.395648002624512,9.452430725097656,9.27592945098877,9.299424171447754,97449125,avalanche-2
2023-09-15,9.429611206054688,9.501872062683105,9.213397979736328,9.396166801452637,90591604,avalanche-2
2023-09-16,9.388934135437012,9.591643333435059,9.380908966064453,9.429638862609863,83336169,avalanche-2
2023-09-17,9.106959342956543,9.388917922973633,9.045863151550293,9.388917922973633,89319200,avalanche-2
2023-09-18,9.113308906555176,9.30951976776123,8.863510131835938,9.107002258300781,130967401,avalanche-2
2023-09-19,9.218695640563965,9.293954849243164,9.064876556396484,9.113629341125488,113669978,avalanche-2
2023-09-20,9.047985076904297,9.226012229919434,8.92591381072998,9.21867561340332,133008251,avalanche-2
2023-09-21,8.826976776123047,9.098311424255371,8.793109893798828,9.047728538513184,124242248,avalanche-2
2023-09-22,8.86332893371582,8.914636611938477,8.788034439086914,8.826608657836914,96087293,avalanche-2
2023-09-23,8.90028190612793,8.973388671875,8.845314979553223,8.863269805908203,78036617,avalanche-2
2023-09-24,8.787721633911133,9.030484199523926,8.779019355773926,8.900065422058105,87114579,avalanche-2
2023-09-25,8.943991661071777,8.948413848876953,8.701299667358398,8.787215232849121,101722179,avalanche-2
2023-09-26,9.043546676635742,9.046965599060059,8.906658172607422,8.944087028503418,94338370,avalanche-2
2023-09-27,8.922224044799805,9.168944358825684,8.847347259521484,9.042774200439453,100920765,avalanche-2
2023-09-28,9.262673377990723,9.347945213317871,8.912899017333984,8.922110557556152,114343600,avalanche-2
2023-09-29,9.175294876098633,9.346907615661621,9.087906837463379,9.263232231140137,112441016,avalanche-2
2023-09-30,9.243800163269043,9.286137580871582,9.128680229187012,9.175643920898438,81409313,avalanche-2
2023-10-01,9.739897727966309,9.805808067321777,9.225641250610352,9.242929458618164,119548757,avalanche-2
2023-10-02,9.327079772949219,9.80803394317627,9.237228393554688,9.74034595489502,115234648,avalanche-2
2023-10-03,9.403885841369629,9.455167770385742,9.246231079101562,9.326217651367188,90799146,avalanche-2
2023-10-04,10.09360408782959,10.198348999023438,9.184606552124023,9.405082702636719,200728654,avalanche-2
