Date,Close,High,Low,Open,Volume,coin
,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,
2023-01-01,244.13697814941406,246.48580932617188,243.57528686523438,246.33290100097656,278651737,binancecoin
2023-01-02,245.53590393066406,247.71527099609375,241.69248962402344,244.1522216796875,357733262,binancecoin
2023-01-03,246.13336181640625,246.83145141601562,244.78404235839844,245.55213928222656,377452410,binancecoin
2023-01-04,259.11968994140625,260.51605224609375,245.70497131347656,246.14089965820312,632924961,binancecoin
2023-01-05,256.4228515625,259.07647705078125,255.5965576171875,259.07647705078125,342934041,binancecoin
2023-01-06,259.8671569824219,260.22174072265625,255.0677032470703,256.4501953125,417893264,binancecoin
2023-01-07,261.2828369140625,262.9636535644531,259.5932922363281,259.8548889160156,327712514,binancecoin
2023-01-08,274.38507080078125,274.38507080078125,260.51690673828125,261.2529296875,491734030,binancecoin
2023-01-09,272.7015380859375,283.0254211425781,271.8993835449219,274.44244384765625,783671054,binancecoin
2023-01-10,277.2896423339844,278.2676696777344,271.14984130859375,272.6551818847656,470259383,binancecoin
2023-01-11,285.0465087890625,285.1723937988281,274.5263977050781,277.29351806640625,466458216,binancecoin
2023-01-12,287.8123474121094,287.9513854980469,279.74102783203125,286.9006652832031,655903255,binancecoin
2023-01-13,293.7330017089844,295.2747802734375,285.19122314453125,287.8114929199219,561853825,binancecoin
2023-01-14,305.2411193847656,314.00335693359375,293.6006164550781,293.71966552734375,1087358891,binancecoin
2023-01-15,302.0706481933594,305.76385498046875,292.9245910644531,305.3287353515625,562889882,binancecoin
2023-01-16,298.9992370605469,307.5973815917969,294.18194580078125,302.0799865722656,602126315,binancecoin
2023-01-17,299.82452392578125,304.78814697265625,296.97479248046875,299.0591125488281,529752305,binancecoin
2023-01-18,286.9910583496094,304.8897705078125,282.63104248046875,299.8314514160156,844268123,binancecoin
2023-01-19,294.8522033691406,295.1185302734375,286.8704528808594,286.885498046875,431382130,binancecoin
2023-01-20,304.9731750488281,305.02093505859375,287.2264404296875,294.84552001953125,669836014,binancecoin
2023-01-21,299.26116943359375,309.6165771484375,299.0642395019531,305.0204772949219,755028964,binancecoin
2023-01-22,303.04644775390625,310.6024169921875,299.10357666015625,299.2391052246094,571771274,binancecoin
2023-01-23,305.50408935546875,307.42926025390625,302.3316955566406,303.02032470703125,520678637,binancecoin
2023-01-24,300.6123352050781,322.7462158203125,299.6996154785156,305.3908996582031,887528741,binancecoin
2023-01-25,307.3076477050781,313.20074462890625,294.71466064453125,300.6381530761719,667706772,binancecoin
2023-01-26,304.8665466308594,309.2630920410156,302.3926696777344,307.0964050292969,540954388,binancecoin
2023-01-27,308.12310791015625,309.89447021484375,300.3205871582031,304.87445068359375,484897937,binancecoin
2023-01-28,306.24432373046875,313.0773620605469,304.09332275390625,308.1571350097656,434715822,binancecoin
2023-01-29,317.3362121582031,320.1185607910156,305.1980895996094,306.2362976074219,664644693,binancecoin
2023-01-30,307.0688781738281,320.25482177734375,303.58074951171875,317.3753967285156,630938594,binancecoin
2023-01-31,312.3610534667969,313.8247985839844,305.6813659667969,307.0965576171875,487472184,binancecoin
2023-02-01,317.47259521484375,319.2076721191406,306.1482849121094,312.2771301269531,616638893,binancecoin
2023-02-02,323.34979248046875,333.49554443359375,316.7110595703125,317.34619140625,909077028,binancecoin
2023-02-03,332.2686767578125,334.545166015625,318.9032287597656,323.2913513183594,861598551,binancecoin
2023-02-04,330.6170959472656,333.8709411621094,327.7414245605469,332.24969482421875,440935963,binancecoin
2023-02-05,327.8693542480469,337.3205261230469,324.8794860839844,330.5582580566406,662969265,binancecoin
2023-02-06,324.6271667480469,330.9574279785156,321.9461364746094,327.8618469238281,521894604,binancecoin
2023-02-07,333.2278747558594,333.5267333984375,324.2054748535156,324.5574035644531,521804212,binancecoin
2023-02-08,328.0886535644531,334.7283935546875,324.49053955078125,333.2173156738281,515127902,binancecoin
2023-02-09,305.9604187011719,329.0126037597656,303.3585510253906,328.1722106933594,778492045,binancecoin
2023-02-10,305.9541320800781,309.0569152832031,303.0165710449219,306.00726318359375,492880078,binancecoin
2023-02-11,310.61602783203125,311.1468811035156,305.4541015625,305.97991943359375,348569462,binancecoin
2023-02-12,312.9296569824219,320.23486328125,306.5174865722656,310.6056213378906,520994815,binancecoin
2023-02-13,294.475341796875,315.123046875,283.6963806152344,312.9018249511719,1322505522,binancecoin
